submission_id,age,block_number,blockorder,condition,display_size,education,expected,experiment_duration,experiment_end_time,experiment_start_time,gender,image,qud,question,response,response_time,target,target_color,trial_number
3283,24,1,DCDC,feature,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_063.png,,,positive,861,S,green,22
3283,24,1,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_057.png,,,positive,617,S,green,23
3283,24,1,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_049.png,,,positive,729,S,brown,24
3283,24,1,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_099.png,,,negative,954,-,-,25
3283,24,1,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_107.png,,,negative,1039,-,-,26
3283,24,1,DCDC,feature,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_122.png,,,negative,1897,-,-,27
3283,24,1,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_098.png,,,negative,682,-,-,28
3283,24,1,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_106.png,,,negative,662,-,-,29
3283,24,1,DCDC,feature,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_051.png,,,positive,954,S,brown,30
3283,24,1,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_033.png,,,negative,774,X,blue,31
3283,24,2,DCDC,conjunction,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_017.png,,,positive,993,T,green,0
3283,24,2,DCDC,conjunction,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_092.png,,,negative,2191,-,-,1
3283,24,2,DCDC,conjunction,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_081.png,,,negative,2054,-,-,2
3283,24,2,DCDC,conjunction,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_003.png,,,positive,683,T,green,3
3283,24,2,DCDC,conjunction,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_010.png,,,positive,751,T,green,4
3283,24,2,DCDC,conjunction,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_004.png,,,positive,706,T,green,5
3283,24,2,DCDC,conjunction,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_083.png,,,negative,2006,-,-,6
3283,24,2,DCDC,conjunction,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_073.png,,,negative,1224,-,-,7
3283,24,2,DCDC,conjunction,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_018.png,,,positive,1288,T,green,8
3283,24,2,DCDC,conjunction,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_075.png,,,negative,1131,-,-,9
3283,24,2,DCDC,conjunction,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_020.png,,,positive,1291,T,green,10
3283,24,2,DCDC,conjunction,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_068.png,,,negative,683,-,-,11
3283,24,2,DCDC,conjunction,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_009.png,,,positive,1038,T,green,12
3283,24,2,DCDC,conjunction,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_027.png,,,positive,1111,T,green,13
3283,24,2,DCDC,conjunction,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_026.png,,,positive,1404,T,green,14
3283,24,2,DCDC,conjunction,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_082.png,,,negative,1584,-,-,15
3283,24,2,DCDC,conjunction,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_089.png,,,negative,2449,-,-,16
3283,24,2,DCDC,conjunction,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_090.png,,,negative,2057,-,-,17
3283,24,2,DCDC,conjunction,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_025.png,,,positive,1983,T,green,18
3283,24,2,DCDC,conjunction,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_076.png,,,negative,1199,-,,19
3283,24,2,DCDC,conjunction,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_028.png,,,negative,2237,T,green,20
3283,24,2,DCDC,conjunction,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_019.png,,,positive,904,T,green,21
3283,24,2,DCDC,conjunction,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_067.png,,,negative,840,-,-,22
3283,24,2,DCDC,conjunction,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_084.png,,,negative,1809,-,-,23
3283,24,2,DCDC,conjunction,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_091.png,,,negative,1872,-,-,24
3283,24,2,DCDC,conjunction,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_074.png,,,negative,794,-,-,25
3283,24,2,DCDC,conjunction,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_012.png,,,positive,909,T,green,26
3283,24,2,DCDC,conjunction,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_001.png,,,positive,583,T,green,27
3283,24,2,DCDC,conjunction,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_011.png,,,positive,658,T,green,28
3283,24,2,DCDC,conjunction,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_066.png,,,negative,637,-,-,29
3283,24,2,DCDC,conjunction,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_065.png,,,negative,569,-,-,30
3283,24,2,DCDC,conjunction,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_002.png,,,positive,637,T,green,31
3283,24,3,DCDC,feature,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_043.png,,,positive,619,T,blue,0
3283,24,3,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_058.png,,,positive,679,S,green,1
3283,24,3,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_041.png,,,positive,661,T,blue,2
3283,24,3,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_110.png,,,negative,1494,-,-,3
3283,24,3,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_101.png,,,negative,1179,-,-,4
3283,24,3,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_111.png,,,negative,728,-,-,5
3283,24,3,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_112.png,,,negative,841,-,-,6
3283,24,3,DCDC,feature,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_062.png,,,positive,594,S,green,7
3283,24,3,DCDC,feature,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_128.png,,,negative,951,-,-,8
3283,24,3,DCDC,feature,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_064.png,,,positive,658,S,green,9
3283,24,3,DCDC,feature,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_054.png,,,positive,975,S,brown,10
3283,24,3,DCDC,feature,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_036.png,,,positive,1402,X,blue,11
3283,24,3,DCDC,feature,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_038.png,,,positive,546,X,blue,12
3283,24,3,DCDC,feature,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_119.png,,,negative,725,-,-,13
3283,24,3,DCDC,feature,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_120.png,,,negative,750,-,-,14
3283,24,3,DCDC,feature,5,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_109.png,,,negative,749,-,-,15
3283,24,3,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_104.png,,,negative,570,-,-,16
3283,24,3,DCDC,feature,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_126.png,,,negative,1334,-,-,17
3283,24,3,DCDC,feature,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_052.png,,,positive,997,S,brown,18
3283,24,3,DCDC,feature,15,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_045.png,,,positive,615,T,blue,19
3283,24,3,DCDC,feature,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_119.png,,,negative,1088,-,-,20
3283,24,3,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_050.png,,,positive,559,S,brown,21
3283,24,3,DCDC,feature,1,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_034.png,,,positive,514,X,blue,22
3283,24,3,DCDC,feature,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_125.png,,,negative,1133,-,-,23
3283,24,3,DCDC,feature,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_047.png,,,positive,705,T,blue,24
3283,24,3,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_103.png,,,negative,679,-,-,25
3283,24,3,DCDC,feature,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_056.png,,,positive,659,S,brown,26
3283,24,3,DCDC,feature,5,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_060.png,,,negative,681,S,green,27
3283,24,3,DCDC,feature,30,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_127.png,,,negative,1111,-,-,28
3283,24,3,DCDC,feature,30,Graduated College,positive,499438,1646126300343,1646125800905,male,images/card_040.png,,,positive,590,X,blue,29
3283,24,3,DCDC,feature,1,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_102.png,,,negative,862,-,-,30
3283,24,3,DCDC,feature,15,Graduated College,negative,499438,1646126300343,1646125800905,male,images/card_120.png,,,negative,872,-,-,31
3282,56,0,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_033.png,,,positive,1969,X,blue,0
3282,56,0,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_123.png,,,negative,2175,-,-,1
3282,56,0,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_039.png,,,positive,1779,X,blue,2
3282,56,0,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_121.png,,,negative,1357,-,-,3
3282,56,0,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_049.png,,,positive,1360,S,brown,4
3282,56,0,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_124.png,,,negative,1626,-,-,5
3282,56,0,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_107.png,,,negative,1799,-,-,6
3282,56,0,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_114.png,,,negative,1276,-,-,7
3282,56,0,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_057.png,,,positive,1165,S,green,8
3282,56,0,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_053.png,,,positive,1488,S,brown,9
3282,56,0,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_051.png,,,positive,1103,S,brown,10
3282,56,0,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_099.png,,,negative,1575,-,-,11
3282,56,0,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_122.png,,,negative,2360,-,-,12
3282,56,0,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_059.png,,,positive,1031,S,green,13
3282,56,0,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_116.png,,,negative,1514,-,-,14
3282,56,0,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_098.png,,,negative,1296,-,-,15
3282,56,0,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_043.png,,,positive,1056,T,blue,16
3282,56,0,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_113.png,,,negative,1281,-,-,17
3282,56,0,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_063.png,,,positive,1061,S,green,18
3282,56,0,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_106.png,,,negative,1025,-,-,19
3282,56,0,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_048.png,,,positive,1092,T,blue,20
3282,56,0,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_045.png,,,positive,1134,T,blue,21
3282,56,0,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_041.png,,,positive,866,T,blue,22
3282,56,0,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_097.png,,,negative,982,-,-,23
3282,56,0,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_100.png,,,negative,983,-,-,24
3282,56,0,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_037.png,,,positive,998,X,blue,25
3282,56,0,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_105.png,,,negative,1390,-,-,26
3282,56,0,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_055.png,,,positive,1169,S,brown,27
3282,56,0,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_115.png,,,negative,1429,-,-,28
3282,56,0,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_108.png,,,negative,1089,-,-,29
3282,56,0,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_035.png,,,positive,869,X,blue,30
3282,56,0,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_061.png,,,positive,1129,S,green,31
3282,56,1,CDCD,conjunction,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_070.png,,,negative,1282,-,-,0
3282,56,1,CDCD,conjunction,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_023.png,,,positive,946,T,green,1
3282,56,1,CDCD,conjunction,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_016.png,,,positive,1454,T,green,2
3282,56,1,CDCD,conjunction,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_071.png,,,negative,1352,-,-,3
3282,56,1,CDCD,conjunction,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_093.png,,,negative,1984,-,-,4
3282,56,1,CDCD,conjunction,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_072.png,,,negative,1301,-,-,5
3282,56,1,CDCD,conjunction,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_014.png,,,positive,1037,T,green,6
3282,56,1,CDCD,conjunction,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_079.png,,,negative,1130,-,-,7
3282,56,1,CDCD,conjunction,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_087.png,,,negative,1630,-,-,8
3282,56,1,CDCD,conjunction,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_069.png,,,negative,1029,-,-,9
3282,56,1,CDCD,conjunction,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_080.png,,,negative,1057,-,-,10
3282,56,1,CDCD,conjunction,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_085.png,,,negative,1292,-,-,11
3282,56,1,CDCD,conjunction,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_086.png,,,negative,1112,-,-,12
3282,56,1,CDCD,conjunction,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_015.png,,,positive,996,T,green,13
3282,56,1,CDCD,conjunction,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_006.png,,,positive,793,T,green,14
3282,56,1,CDCD,conjunction,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_007.png,,,positive,783,T,green,15
3282,56,1,CDCD,conjunction,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_030.png,,,positive,1265,T,green,16
3282,56,1,CDCD,conjunction,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_077.png,,,negative,1152,-,-,17
3282,56,1,CDCD,conjunction,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_031.png,,,positive,862,T,green,18
3282,56,1,CDCD,conjunction,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_022.png,,,negative,1005,T,green,19
3282,56,1,CDCD,conjunction,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_032.png,,,negative,1496,T,green,20
3282,56,1,CDCD,conjunction,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_095.png,,,negative,1206,-,-,21
3282,56,1,CDCD,conjunction,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_013.png,,,positive,900,T,green,22
3282,56,1,CDCD,conjunction,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_021.png,,,positive,1552,T,green,23
3282,56,1,CDCD,conjunction,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_008.png,,,positive,978,T,green,24
3282,56,1,CDCD,conjunction,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_094.png,,,negative,1777,-,-,25
3282,56,1,CDCD,conjunction,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_024.png,,,positive,963,T,green,26
3282,56,1,CDCD,conjunction,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_096.png,,,negative,2465,-,-,27
3282,56,1,CDCD,conjunction,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_029.png,,,positive,1105,T,green,28
3282,56,1,CDCD,conjunction,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_078.png,,,negative,832,-,-,29
3282,56,1,CDCD,conjunction,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_005.png,,,positive,818,T,green,30
3282,56,1,CDCD,conjunction,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_088.png,,,negative,1048,-,-,31
3282,56,2,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_062.png,,,positive,1304,S,green,0
3282,56,2,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_047.png,,,positive,673,T,blue,1
3282,56,2,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_101.png,,,negative,894,-,-,2
3282,56,2,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_109.png,,,negative,1014,-,-,3
3282,56,2,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_125.png,,,negative,1879,-,-,4
3282,56,2,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_119.png,,,negative,1046,-,-,5
3282,56,2,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_120.png,,,negative,1153,-,-,6
3282,56,2,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_064.png,,,positive,1267,S,green,7
3282,56,2,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_052.png,,,positive,838,S,brown,8
3282,56,2,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_041.png,,,negative,832,T,blue,9
3282,56,2,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_127.png,,,negative,1816,-,-,10
3282,56,2,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_103.png,,,negative,900,-,-,11
3282,56,2,CDCD,feature,30,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_128.png,,,negative,1697,-,-,12
3282,56,2,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_102.png,,,negative,1208,-,-,13
3282,56,2,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_043.png,,,positive,824,T,blue,14
3282,56,2,CDCD,feature,5,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_060.png,,,positive,1333,S,green,15
3282,56,2,CDCD,feature,15,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_119.png,,,negative,1034,-,-,16
3282,56,2,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_110.png,,,negative,1414,-,-,17
3282,56,2,CDCD,feature,1,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_104.png,,,negative,896,-,-,18
3282,56,2,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_045.png,,,positive,736,T,blue,19
3282,56,2,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_112.png,,,negative,1180,-,-,20
3282,56,2,CDCD,feature,5,Higher degree,negative,635181,1646059785770,1646059150589,female,images/card_111.png,,,negative,1042,-,-,21
3282,56,2,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_054.png,,,positive,1302,S,brown,22
3282,56,2,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_034.png,,,positive,1026,X,blue,23
3282,56,2,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_056.png,,,positive,1435,S,brown,24
3282,56,2,CDCD,feature,30,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_040.png,,,positive,1017,X,blue,25
3282,56,2,CDCD,feature,1,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_058.png,,,positive,876,S,green,26
3282,56,2,CDCD,feature,15,Higher degree,positive,635181,1646059785770,1646059150589,female,images/card_038.png,,,positive,1005,X,blue,27
